tag,value,agency,rule_id,rule_name,rule_type,example_id,dataset_name,reject,correct,reviewed
Softlaw,"requires agencies to consider international standards and, where appropriate, that they be the basis of U.S. standards","""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",ef4e8f59-c3fb-4ea1-a681-a337c6a61e41,2019Feb,,,f
Agreement,Trade Agreements Act of 1979 (Pub. L. 96-39),"""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",724981b9-4d69-4494-a481-b19e3be5045e,2019Feb,t,f,t
Softlaw,prohibits Federal agencies from establishing standards or engaging in related activities that create unnecessary obstacles to the foreign commerce of the United States,"""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",724981b9-4d69-4494-a481-b19e3be5045e,2019Feb,,,f
Softlaw,"requires consideration of international standards and, where appropriate, that they be the basis for U.S. standards","""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",724981b9-4d69-4494-a481-b19e3be5045e,2019Feb,,,f
Softlaw,"requires agencies to consider international standards and, where appropriate, that they be the basis of U.S. standards","""DEPARTMENT OF TRANSPORTATION""","""2019-00765""","""External Marking Requirement for Small Unmanned Aircraft""","""rule""",7bda76d0-a4c8-4964-af70-269ed7a6ad41,2019Feb,,,f
Agreement,Trade Agreements Act,"""DEPARTMENT OF TRANSPORTATION""","""2019-00765""","""External Marking Requirement for Small Unmanned Aircraft""","""rule""",7bda76d0-a4c8-4964-af70-269ed7a6ad41,2019Feb,,,f
statute,FFDCA section 408(b)(4),"""ENVIRONMENTAL PROTECTION AGENCY""","""2019-03426""","""Abamectin; Pesticide Tolerances""","""rule""",101e0902-f471-4d7b-80da-6dd7edefdf6a,2019Feb,,,f
Softlaw,EPA considers the international maximum residue limits (MRLs) established by the Codex Alimentarius Commission (Codex),"""ENVIRONMENTAL PROTECTION AGENCY""","""2019-03426""","""Abamectin; Pesticide Tolerances""","""rule""",101e0902-f471-4d7b-80da-6dd7edefdf6a,2019Feb,,,f
Softlaw,EPA considers the international maximum residue limits (MRLs) established by the Codex Alimentarius Commission (Codex),"""ENVIRONMENTAL PROTECTION AGENCY""","""2019-02523""","""Trifloxystrobin; Pesticide Tolerances""","""rule""",1385d1ef-a255-45c1-8703-ae7c003e76c8,2019Feb,,,f
statute,FFDCA section 408(b)(4),"""ENVIRONMENTAL PROTECTION AGENCY""","""2019-02523""","""Trifloxystrobin; Pesticide Tolerances""","""rule""",1385d1ef-a255-45c1-8703-ae7c003e76c8,2019Feb,,,f
Softlaw,EPA considers the international maximum residue limits (MRLs) established by the Codex Alimentarius Commission (Codex),"""ENVIRONMENTAL PROTECTION AGENCY""","""2019-02535""","""Trifluralin; Pesticide Tolerances""","""rule""",e3302119-0e6a-46f8-af22-0eeb0e335953,2019Feb,,,f
statute,FFDCA section 408(b)(4),"""ENVIRONMENTAL PROTECTION AGENCY""","""2019-02535""","""Trifluralin; Pesticide Tolerances""","""rule""",e3302119-0e6a-46f8-af22-0eeb0e335953,2019Feb,,,f
Foreing Policy,rulemaking,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",305d5493-bce6-4b5a-a3ac-7483b89b24be,2019Feb,,,f
Foreing Policy,national security concerns associated with small UAS,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",305d5493-bce6-4b5a-a3ac-7483b89b24be,2019Feb,,,f
Foreing Policy,rulemaking,"""DEPARTMENT OF TRANSPORTATION""","""2019-00765""","""External Marking Requirement for Small Unmanned Aircraft""","""rule""",30eca9af-e476-4683-8710-c5d5ef9fca1a,2019Feb,,,f
statute,49 U.S.C. 106(f),"""DEPARTMENT OF TRANSPORTATION""","""2019-00765""","""External Marking Requirement for Small Unmanned Aircraft""","""rule""",30eca9af-e476-4683-8710-c5d5ef9fca1a,2019Feb,,,f
statute,49 U.S.C. 44701(a)(5),"""DEPARTMENT OF TRANSPORTATION""","""2019-00765""","""External Marking Requirement for Small Unmanned Aircraft""","""rule""",30eca9af-e476-4683-8710-c5d5ef9fca1a,2019Feb,,,f
Foreing Policy,"requires the Administrator to promote safe flight of civil aircraft in air commerce by prescribing regulations and setting minimum standards for other practices, methods, and procedures necessary for safety in air commerce and national security","""DEPARTMENT OF TRANSPORTATION""","""2019-00765""","""External Marking Requirement for Small Unmanned Aircraft""","""rule""",30eca9af-e476-4683-8710-c5d5ef9fca1a,2019Feb,,,f
Foreing Policy,rulemaking,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",a8282718-bd14-4f17-aa68-7c3c03823967,2019Feb,,,f
Foreing Policy,reduce risks to public safety and national security as UAS are integrated into the NAS,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",a8282718-bd14-4f17-aa68-7c3c03823967,2019Feb,,,f
Foreing Policy,ANPRM,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",9a757d0a-c2ce-4e69-8ad5-566e1ec2096e,2019Feb,,,f
Foreing Policy,to assess options for reducing risks to public safety and national security associated with further integration of UAS into the NAS,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",9a757d0a-c2ce-4e69-8ad5-566e1ec2096e,2019Feb,,,f
Foreing Policy,Operation of Small Unmanned Aircraft Systems over People NPRM,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",626ca3d1-67a2-4d7a-a095-693d1a4be306,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",626ca3d1-67a2-4d7a-a095-693d1a4be306,2019Feb,,,f
Foreing Policy,rule,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",fd14ab38-11f0-4dca-b7e8-dde670d08663,2019Feb,,,f
Foreing Policy,Operation and Certification of Small Unmanned Aircraft Systems,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",fd14ab38-11f0-4dca-b7e8-dde670d08663,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",fd14ab38-11f0-4dca-b7e8-dde670d08663,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",aec81c27-f0d6-4b99-9a93-020ce49f5839,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",3012755a-01db-4c68-ad4a-bd384daeff0b,2019Feb,,,f
Foreing Policy,part 107 final rule,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",3012755a-01db-4c68-ad4a-bd384daeff0b,2019Feb,,,f
Foreing Policy,rulemaking,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",85bc2842-ad5c-434f-beda-e9609b8e0cfb,2019Feb,,,f
Foreing Policy,national security concerns associated with small UAS,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",85bc2842-ad5c-434f-beda-e9609b8e0cfb,2019Feb,,,f
Foreing Policy,rulemaking,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",f206d543-82e8-45b7-b68b-5aa4d18c0627,2019Feb,,,f
Foreing Policy,national security concerns associated with small UAS,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",f206d543-82e8-45b7-b68b-5aa4d18c0627,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",dc890d71-9fed-43c7-87ee-1ebd58aec1f7,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",b26dab90-0ba4-4b7a-89bf-81bc6c9a3e93,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",55eb1712-00a6-4d5c-b537-662aab2ecc48,2019Feb,,,f
Foreing Policy,part 107 rulemaking,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",1634f561-a70c-4125-91a0-647bd2f1a15a,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",1634f561-a70c-4125-91a0-647bd2f1a15a,2019Feb,,,f
Softlaw,the FAA anticipates there will be a need for additional airspace coordination and management,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",1634f561-a70c-4125-91a0-647bd2f1a15a,2019Feb,,,f
Softlaw,information sharing,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",98fc5027-2416-4bf2-9045-16be83cbdedc,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",98fc5027-2416-4bf2-9045-16be83cbdedc,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",ffd266f2-79c0-4173-ac05-b627682c26b9,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",a28bd784-2b4d-444b-a7f1-41a8a5fb4f83,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",64314f3e-139f-4de3-a991-1031a9617498,2019Feb,,,f
statute,§ 107.36,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",64314f3e-139f-4de3-a991-1031a9617498,2019Feb,,,f
statute,§ 107.36,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",167446ec-a56c-4f7d-8ca8-60667c26d0a0,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",167446ec-a56c-4f7d-8ca8-60667c26d0a0,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",a535f85d-df15-46a7-a074-33d063fa0ac1,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",dba696a3-cc2b-4a2d-a35b-997222a8815e,2019Feb,,,f
Foreing Policy,rulemaking,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de53c8c8-d9af-4a72-8844-90c120468283,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de53c8c8-d9af-4a72-8844-90c120468283,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",724fcf52-92a8-47c6-9629-a8c8d2288cb0,2019Feb,,,f
Foreing Policy,NPRM,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",3b5a4439-7bfe-4cd2-95a2-e6cb67748e1e,2019Feb,,,f
statute,§ 107.39,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",3b5a4439-7bfe-4cd2-95a2-e6cb67748e1e,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",3b5a4439-7bfe-4cd2-95a2-e6cb67748e1e,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",8271ad1d-f474-45b6-b6d5-8bb54a737087,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",7ab0a9c6-6f75-4589-8e5b-f69350c71d91,2019Feb,,,f
Foreing Policy,rulemaking,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",7ab0a9c6-6f75-4589-8e5b-f69350c71d91,2019Feb,,,f
Foreing Policy,rulemaking,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",c12a6a6a-d072-49f3-8f77-9ce2f14b414a,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",c12a6a6a-d072-49f3-8f77-9ce2f14b414a,2019Feb,,,f
Foreing Policy,ANPRM,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",ed095ff8-90c3-4335-a7b1-5ee7c700a6f8,2019Feb,,,f
statute,49 U.S.C. 44701(a)(5),"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",ed095ff8-90c3-4335-a7b1-5ee7c700a6f8,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",ed095ff8-90c3-4335-a7b1-5ee7c700a6f8,2019Feb,,,f
Foreing Policy,NPRM,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",055a9728-b84e-4ee1-b903-30f81d67e449,2019Feb,,,f
statute,§ 107.200,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",055a9728-b84e-4ee1-b903-30f81d67e449,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",055a9728-b84e-4ee1-b903-30f81d67e449,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",26935823-0f45-492c-b0fd-e6c884c1d2b5,2019Feb,,,f
Foreing Policy,rulemaking,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",a36ae828-4f5f-4135-ac67-322c25003df7,2019Feb,,,f
Foreing Policy,national security concerns associated with small UAS,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",a36ae828-4f5f-4135-ac67-322c25003df7,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",47e8ddaa-378f-4a85-b897-139df2c11cab,2019Feb,,,f
statute,49 U.S.C. 44807,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",47e8ddaa-378f-4a85-b897-139df2c11cab,2019Feb,,,f
Foreing Policy,ANPRM,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",47e8ddaa-378f-4a85-b897-139df2c11cab,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",f93bf343-a911-415a-8a42-ca987d5637c0,2019Feb,,,f
Foreing Policy,national security,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",01250b5a-76b0-43c4-8edf-294f93c4e802,2019Feb,,,f
